event_url,id,eventId,section,sectionMapName,row,seat,seatFrom,seatTo,seatFromInternal,availableTickets
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9631818402,157970567,513,513,6,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9497476609,157970567,549,549,6,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9497476808,157970567,511,511,6,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9710550908,157970567,517,517,6,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9699317543,157970567,553,553,3,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9697209845,157970567,509,509,3,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9497476913,157970567,554,554,3,,,,,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9595051084,157970567,507,507,4,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9699317546,157970567,553,553,4,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9652925456,157970567,554,554,4,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9497476954,157970567,507,507,5,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9497477167,157970567,553,553,5,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9702175642,157970567,509,509,5,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9497477366,157970567,554,554,5,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9673125058,157970567,507,507,2,,,,,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9223316043,157970567,553,553,2,1_8,1,8,1,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9754204735,157970567,515,515,2,,,,,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9681553052,157970567,547,547,1,3_8,3,8,3,6
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9729083693,157970567,549,549,2,,,,,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9609396616,157970567,601,601,7,13_14,,,13,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9619117535,157970567,347,347,15,5_6,5,6,5,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9609396618,157970567,601,601,6,18_18,,,18,1
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9704963014,157970567,302,302,14,18_19,,,18,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9732483411,157970567,344,344,7,16_17,16,17,16,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9599180588,157970567,344C,344C,15,,,,,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9689269836,157970567,109,109,31,14_16,,,14,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593437659,157970567,147,147,33,30_31,,,30,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593456570,157970567,147,147,33,7_8,,,7,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9749667747,157970567,147,147,31,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9284896679,157970567,342,342,17,15_16,15,16,15,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9576352411,157970567,149,149,31,4_6,,,4,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9612665135,157970567,149,149,32,14_16,,,14,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593445336,157970567,109,109,33,1_2,,,1,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9693965372,157970567,336,336,10,1_1,,,1,1
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9284896784,157970567,340,340,17,11_12,11,12,11,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9599180262,157970567,347,347,14,,,,,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9294601850,157970567,308,308,17,6_11,6,11,6,6
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593454165,157970567,149,149,32,5_6,,,5,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593437762,157970567,109,109,33,20_21,,,20,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9576352419,157970567,109,109,31,27_34,,,27,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9310899580,157970567,306,306,17,4_5,4,5,4,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9260801935,157970567,346,346,16,11_12,11,12,11,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593446910,157970567,147,147,32,31_32,,,31,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593447967,157970567,147,147,33,11_12,,,11,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9590900866,157970567,150,150,30,11_13,,,11,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9599180294,157970567,553,553,1,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9609697592,157970567,342,342,16,15_16,15,16,15,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9734735882,157970567,154C,154C,4,13_14,,,13,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9599180257,157970567,345,345,13,,,,,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593460851,157970567,149,149,32,17_22,,,17,6
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9576354896,157970567,109,109,30,10_11,,,10,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593454149,157970567,109,109,33,26_33,,,26,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9609697627,157970567,308,308,16,13_20,13,20,13,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9745852387,157970567,Terrace Level 507,,6,,,,,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9745852400,157970567,Terrace Level 551,,6,,,,,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9745852406,157970567,Terrace Level 554,,6,,,,,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9745852408,157970567,TERRACE LEVEL 547,,6,,,,,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9590900883,157970567,149,149,31,12_14,,,12,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593462229,157970567,147,147,33,1_4,,,1,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9592028751,157970567,307,307,15,,,,,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9396765596,157970567,107,107,29,11_13,11,13,11,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9609215475,157970567,109,109,30,29_30,,,29,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593462429,157970567,147,147,24,15_16,,,15,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9599180386,157970567,345,345,12,,,,,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9413029992,157970567,304C,304C,17,14_15,14,15,14,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9413095016,157970567,337,337,16,10_17,10,17,10,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9413094935,157970567,304C,304C,16,13_14,13,14,13,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9618364219,157970567,106,106,31,12_14,12,14,12,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9416117882,157970567,303,303,16,22_23,22,23,22,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9414053501,157970567,339,339,17,,,,,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9609737365,157970567,343,343,15,10_16,10,16,10,7
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593454546,157970567,152,152,19,24_25,,,24,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593451394,157970567,106,106,34,7_12,,,7,6
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9290919781,157970567,307,307,13,1_7,,,1,7
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9649497824,157970567,305,305,15,1_8,1,8,1,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9609737364,157970567,304C,304C,15,10_11,10,11,10,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9721548721,157970567,109,109,28,15_16,,,15,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9639744049,157970567,304,304,15,5_6,5,6,5,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9223343490,157970567,109,109,20,,,,,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593455649,157970567,152,152,21,14_15,,,14,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9749223422,157970567,303,303,15,15_16,15,16,15,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593450323,157970567,149,149,34,13_14,,,13,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9243225940,157970567,335,335,11,,,,,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9708605327,157970567,601,601,3,10_11,,,10,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9591948131,157970567,341,341,14,,,,,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593461721,157970567,155,155,28,9_10,,,9,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9675116099,157970567,340,340,6,,,,,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9754325785,157970567,308,308,7,,,,,7
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9745622103,157970567,308,308,8,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9739590850,157970567,340,340,7,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9753614113,157970567,308,308,9,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9752455272,157970567,309,309,7,,,,,7
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9752904999,157970567,309,309,8,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9734446755,157970567,339,339,9,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9746777897,157970567,309,309,9,,,,,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9684255603,157970567,339,339,13,,,,,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9754325794,157970567,339,339,14,,,,,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593443229,157970567,147,147,34,35_36,,,35,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9252985145,157970567,311,311,14,5_6,5,6,5,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593460073,157970567,147,147,35,22_35,,,22,14
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9507398074,157970567,346,346,15,13_16,,,13,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9684407250,157970567,339,339,8,,,,,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593446546,157970567,145,145,34,23_24,,,23,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593454971,157970567,152,152,25,1_4,,,1,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9635529869,157970567,382S,382S,B,7_10,,,7,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9599180244,157970567,149,149,29,,,,,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9609737431,157970567,313,313,17,11_18,11,18,11,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9599180510,157970567,106,106,28,,,,,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9609737491,157970567,312,312,17,11_18,11,18,11,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9623967902,157970567,149,149,21,11_12,11,12,11,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9637612968,157970567,155,155,26,13_16,13,16,13,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593439223,157970567,106,106,30,7_8,,,7,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593460037,157970567,149,149,23,5_6,,,5,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9251280493,157970567,107,107,22,1_8,1,8,1,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9452657795,157970567,301,301,17,18_23,,,18,6
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593435353,157970567,109,109,34,3_8,,,3,6
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593462908,157970567,152,152,24,3_8,,,3,6
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593446032,157970567,145,145,32,8_15,,,8,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9452657794,157970567,301,301,14,6_9,,,6,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9222453420,157970567,143,143,30,9_10,9,10,9,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9222541795,157970567,143,143,32,11_12,11,12,11,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9261068646,157970567,143,143,27,7_8,7,8,7,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9223743984,157970567,143,143,29,12_15,12,15,12,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9223743991,157970567,143,143,31,16_19,16,19,16,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9452657804,157970567,301,301,13,11_16,,,11,6
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9305183720,157970567,142,142,35,7_8,7,8,7,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9609737434,157970567,310,310,17,8_9,8,9,8,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9599180353,157970567,346,346,11,,,,,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593447717,157970567,104,104,23,11_12,,,11,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593437543,157970567,104,104,25,15_18,,,15,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593461270,157970567,346,346,13,15_16,,,15,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593459982,157970567,104,104,27,17_18,,,17,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593437063,157970567,145,145,30,6_13,,,6,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9599180460,157970567,152,152,16,,,,,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593430490,157970567,147,147,17,4_7,,,4,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593450469,157970567,149,149,31,17_22,,,17,6
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9388928144,157970567,113,113,30,,,,,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9722359942,157970567,LOGE LEVEL 309,,9,,,,,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9722359960,157970567,LOGE LEVEL 339,,9,,,,,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9722359970,157970567,LOGE LEVEL 308,,8,,,,,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593460094,157970567,147,147,35,7_8,,,7,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593455816,157970567,152,152,19,3_4,,,3,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593454782,157970567,145,145,30,17_24,,,17,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593437569,157970567,109,109,24,6_9,,,6,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9251224749,157970567,337,337,15,12_14,,,12,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9306657894,157970567,313,313,15,,,,,5
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9470036196,157970567,308S,308S,B,2_10,,,2,9
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593430740,157970567,149,149,23,17_18,,,17,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9222858813,157970567,144,144,31,,,,,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593456582,157970567,109,109,18,3_4,,,3,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9226656158,157970567,263,263,1,,,,,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593449505,157970567,152,152,24,18_19,,,18,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593431300,157970567,104,104,19,11_14,,,11,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593431978,157970567,104,104,29,17_18,,,17,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593441791,157970567,145,145,28,13_19,,,13,7
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593430333,157970567,347,347,11,1_4,,,1,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9250232959,157970567,N,N,24,14_14,14,14,14,1
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9250923832,157970567,337,337,12,13_16,,,13,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9250923831,157970567,337,337,14,13_16,,,13,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9490058016,157970567,271,271,1,5_6,,,5,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9599180378,157970567,279,279,2,,,,,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593447754,157970567,109,109,35,35_38,,,35,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9745437235,157970567,142,142,18,7_8,7,8,7,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9574378196,157970567,116,116,33,1_2,1,2,1,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9412311568,157970567,140,140,34,23_24,23,24,23,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593461736,157970567,147,147,35,36_39,,,36,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593431326,157970567,104,104,25,24_25,,,24,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593428793,157970567,109,109,29,27_28,,,27,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593446237,157970567,109,109,31,19_20,,,19,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9599180358,157970567,144,144,17,,,,,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9470019902,157970567,382S,382S,A,8_10,,,8,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593432007,157970567,149,149,21,13_14,,,13,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9737190059,157970567,156,156,29,,,,,3
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9323116582,157970567,140,140,26,,,,,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593432754,157970567,106,106,27,5_6,,,5,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593461090,157970567,107,107,25,7_8,,,7,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593453410,157970567,147,147,25,1_8,,,1,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9745852438,157970567,Loge Level 340,,17,,,,,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9261490370,157970567,149,149,20,3_6,3,6,3,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9742371183,157970567,344C,344C,8,,,,,1
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593452366,157970567,109,109,35,29_30,,,29,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9717995832,157970567,112,112,15,,,,,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9592348827,157970567,308S,308S,A,9_10,,,9,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593437240,157970567,109,109,21,11_14,,,11,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593444153,157970567,152,152,20,17_18,,,17,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9224142555,157970567,306,306,11,7_8,7,8,7,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9304864434,157970567,116,116,32,1_4,,,1,4
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9452657871,157970567,301,301,11,6_20,,,6,15
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9259861054,157970567,154,154,25,15_16,,,15,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593437841,157970567,150,150,35,11_12,,,11,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9665416799,157970567,149,149,14,17_18,,,17,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593452176,157970567,147,147,25,11_18,,,11,8
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9593457204,157970567,102,102,29,7_8,,,7,2
https://www.stubhub.com/chris-brown-new-orleans-tickets-10-16-2025/event/157970567/?quantity=0,9242531521,157970567,150,150,29,1_8,1,8,1,8
